RunNumber,Turbine,m,TwrBsMxt,TwrBsMyt,TwHt1MLxt,TwHt1MLyt,TwHt2MLxt,TwHt2MLyt,TwHt3MLxt,TwHt3MLyt,TwHt4MLxt,TwHt4MLyt,TwHt5MLxt,TwHt5MLyt,TwHt6MLxt,TwHt6MLyt
1337,2,4,2317,10930,2088,9931,1663,8011,1269,5909,1010,4301,751.6,2940,606.9,2563
1338,1,3,2006,13840,1842,12730,1519,10530,1110,7709,727.9,5054,365.9,2578,156.7,1263
1338,1,4,2337,16230,2148,14960,1773,12390,1297,9090,849.7,5944,431.2,3006,209.3,1391
1338,2,3,1963,12710,1807,11680,1493,9634,1094,7064,716.2,4626,353.3,2356,130.5,1108
1338,2,4,2290,14820,2109,13630,1746,11270,1280,8261,837.8,5399,415.3,2730,168,1225
1339,1,3,8719,16940,7882,15360,6230,12300,4549,8968,3241,6480,1830,4389,919.5,3684
1339,1,4,10080,20390,9139,18590,7271,15020,5316,11030,3750,7943,2088,5313,1019,4262
1339,2,3,8460,16290,7649,14780,6069,11830,4443,8644,3147,6247,1758,4210,863.5,3507
1339,2,4,9779,19720,8867,17950,7076,14500,5191,10670,3634,7696,2002,5114,960.7,4063
1340,1,3,2659,11770,2415,10640,1946,8567,1439,6288,1025,4414,668.2,2728,505,2351
1340,1,4,3114,15020,2844,13740,2314,11340,1737,8468,1267,5933,912.5,3399,754.8,2619
1340,2,3,2080,12220,1893,11150,1537,9134,1132,6669,798.3,4440,492.6,2521,370,1946
1340,2,4,2478,15200,2266,13940,1863,11570,1390,8513,997.4,5645,669.1,3099,557.8,2174
1341,1,3,5453,16030,4947,14420,3966,11430,2894,8350,2034,6014,1143,3904,613.8,3085
1341,1,4,6434,20580,5854,18630,4724,14970,3456,11000,2403,7861,1336,4923,733.6,3568
1341,2,3,5048,14230,4595,12800,3689,10150,2710,7435,1898,5456,1087,3678,620,3036
1341,2,4,5970,18330,5449,16640,4398,13440,3242,9881,2265,7154,1304,4581,767.8,3447
1342,1,3,2401,12370,2200,11320,1783,9276,1318,6764,903.8,4557,528.5,2601,345.7,1865
1342,1,4,2795,15320,2571,14100,2100,11630,1572,8536,1097,5718,702.5,3168,516.9,2088
1342,2,3,3213,13570,2948,12450,2420,10260,1780,7547,1193,5110,637.6,2869,338.1,1886
1342,2,4,3677,16480,3375,15200,2780,12640,2054,9339,1391,6299,787.4,3488,492.4,2126
1343,1,3,6711,15660,6097,14200,4863,11280,3537,8177,2489,5809,1376,3769,700.1,3078
1343,1,4,7734,20000,7046,18240,5650,14620,4118,10660,2875,7449,1566,4610,777,3497
1343,2,3,8527,14930,7781,13470,6303,10740,4601,7820,3132,5558,1638,3525,699,2863
1343,2,4,9872,19110,9019,17330,7328,13930,5352,10220,3624,7170,1882,4335,785.2,3275
1344,1,3,2521,8410,2296,7629,1857,6103,1360,4465,941.4,3202,539.7,2094,334.6,1884
1344,1,4,2903,10940,2649,9981,2154,8123,1585,6012,1102,4247,665.4,2551,478.9,2138
1344,2,3,2461,9012,2242,8244,1829,6656,1339,4862,897.5,3349,487.2,2026,275,1630
1344,2,4,2929,11000,2673,10110,2190,8255,1607,6075,1076,4144,595.7,2413,389.6,1833
1345,1,3,3522,11950,3172,10740,2505,8517,1852,6249,1365,4494,860,3029,591.2,2612
1345,1,4,4062,15700,3667,14260,2918,11580,2182,8566,1625,5983,1076,3758,818.2,2968
1345,2,3,2370,10900,2130,9765,1677,7698,1249,5628,966.2,4064,696.1,2787,567.1,2435
1345,2,4,2735,14490,2483,13180,1996,10710,1528,7944,1206,5573,942.3,3498,823.4,2761
1346,1,3,2232,13210,2046,12110,1676,9943,1225,7276,815.1,4839,422.5,2570,208.5,1550
1346,1,4,2604,15830,2392,14540,1965,11970,1437,8770,956.4,5802,506.1,3007,293.7,1710
1346,2,3,2152,12960,1969,11890,1613,9802,1180,7194,784.1,4781,398.9,2523,180.5,1455
1346,2,4,2501,15470,2290,14220,1881,11760,1377,8644,915,5716,471.9,2960,245,1612
1347,1,3,5855,14770,5284,13310,4171,10560,3029,7689,2166,5395,1239,3577,670.7,3034
1347,1,4,6871,19390,6232,17570,4963,14110,3614,10380,2543,7162,1417,4499,762.2,3480
1347,2,3,5095,15060,4583,13550,3580,10720,2607,7742,1878,5404,1100,3522,632.9,2932
1347,2,4,5901,20040,5331,18100,4200,14420,3070,10460,2181,7203,1257,4461,741.4,3373
1348,1,3,2271,7850,2065,7041,1646,5465,1206,3946,862.2,2867,543.5,2197,386.7,2202
1348,1,4,2631,10040,2402,9128,1935,7321,1434,5440,1044,3842,718.9,2668,561.3,2457
1348,2,3,2264,8566,2059,7728,1662,6102,1213,4351,836.5,3037,476.3,1983,291.6,1829
1348,2,4,2648,10380,2414,9399,1959,7531,1439,5425,998.3,3762,592.9,2365,417,2048
1349,1,3,4784,12030,4363,10860,3492,8564,2567,6210,1806,4580,1030,3173,554.9,2712
1349,1,4,5656,15260,5175,13900,4171,11150,3072,8139,2147,5903,1227,3866,684.5,3080
1349,2,3,3295,11240,2972,10050,2352,7920,1727,5730,1259,4169,779.8,2940,522,2641
1349,2,4,3846,14460,3486,13070,2788,10570,2061,7723,1494,5445,947.4,3551,680.2,2962
1350,1,3,1645,6644,1507,6022,1231,4816,898.9,3456,598.4,2344,320.4,1427,172.3,1203
1350,1,4,1925,7787,1767,7081,1449,5693,1063,4094,710.1,2754,394.8,1660,233.9,1336
1350,2,3,1562,7380,1432,6747,1180,5475,861.7,3975,570.1,2627,293.6,1464,143,1088
1350,2,4,1857,8717,1704,7984,1409,6509,1033,4736,685.3,3113,358.7,1709,191.1,1196
1351,1,3,5453,11660,4988,10580,4047,8479,2958,6183,2005,4316,1058,2679,503.9,2068
1351,1,4,6517,14870,5966,13580,4850,11000,3548,8048,2394,5553,1257,3306,628.3,2347
1351,2,3,3094,9979,2805,9031,2229,7162,1637,5234,1180,3749,722.6,2478,473.4,2110
1351,2,4,3679,12770,3352,11690,2686,9481,1980,7032,1417,4938,878.1,3056,613.4,2383
1352,1,3,1894,8589,1732,7833,1426,6367,1046,4619,707.1,3089,392.1,1815,239.7,1469
1352,1,4,2234,10380,2045,9499,1693,7775,1250,5659,853.1,3757,504.7,2130,355.3,1653
1352,2,3,1640,7712,1501,7055,1227,5728,902.7,4190,610.5,2798,336.5,1610,198.8,1264
1352,2,4,1915,9200,1754,8441,1440,6900,1065,5068,726.4,3365,423.2,1887,293.1,1416
1353,1,3,7431,14440,6789,13150,5504,10570,4029,7844,2720,5667,1418,3727,588.2,3077
1353,1,4,8405,18750,7684,17170,6243,13990,4572,10480,3084,7529,1610,4746,680,3581
1353,2,3,5529,13270,5029,11980,4041,9560,2937,7029,2009,5076,1060,3444,495.9,2886
1353,2,4,6569,16880,5984,15320,4833,12370,3512,9183,2389,6614,1249,4350,590.7,3360
1354,1,3,3164,13100,2903,11860,2380,9514,1745,6790,1181,4616,659.5,2881,420.8,2484
1354,1,4,3867,15690,3555,14240,2935,11520,2160,8254,1463,5546,847.8,3375,592.4,2752
1354,2,3,2942,12450,2693,11330,2199,9127,1615,6566,1095,4434,599.9,2645,347.2,2142
1354,2,4,3444,14740,3156,13470,2589,10930,1909,7882,1300,5282,736.9,3071,474.5,2370
1355,1,3,4450,13330,4057,12000,3261,9532,2405,6931,1686,4991,993.9,3312,630.3,2781
1355,1,4,5313,17180,4870,15630,3960,12650,2936,9291,2034,6548,1216,4057,820.2,3152
1355,2,3,3324,11470,3000,10340,2386,8180,1755,5989,1273,4378,824.7,3003,585.2,2618
1355,2,4,3990,14940,3625,13610,2926,10990,2175,8122,1566,5832,1043,3710,788.4,2975
1356,1,3,2630,9882,2415,9024,1999,7335,1469,5281,960.3,3460,471.3,1835,166.9,1175
1356,1,4,3015,11400,2767,10420,2293,8481,1686,6111,1104,3997,544.7,2111,218.1,1298
1356,2,3,2340,9951,2155,9110,1776,7395,1301,5361,846.3,3508,412.8,1836,151.2,1138
1356,2,4,2735,11470,2520,10510,2082,8547,1526,6204,992.2,4054,487.3,2107,199.7,1255
1357,1,3,10520,16740,9548,15200,7625,12100,5602,8861,3925,6422,2153,4315,1002,3482
1357,1,4,12350,20670,11240,18870,9022,15190,6642,11200,4613,8045,2491,5253,1111,3994
1357,2,3,10560,16010,9601,14520,7749,11580,5681,8460,3927,6135,2123,4122,961.3,3328
1357,2,4,12430,19750,11330,17980,9197,14510,6754,10650,4620,7625,2458,4999,1073,3826
1358,1,3,2300,8205,2074,7359,1644,5694,1200,4121,869.1,2982,542.6,2160,385.7,2099
1358,1,4,2648,10440,2394,9507,1910,7601,1405,5633,1029,3966,676.2,2603,518.8,2375
1358,2,3,2642,7839,2412,7060,1959,5496,1427,3930,969.5,2796,537.1,1969,315.4,1880
1358,2,4,3147,9526,2881,8664,2356,6905,1722,5021,1170,3515,666.7,2334,442.1,2115
1359,1,3,4717,13750,4259,12410,3385,9785,2473,7127,1762,5083,1014,3332,571.7,2732
1359,1,4,5459,17580,4945,15960,3959,12790,2904,9418,2053,6614,1180,4155,673.2,3108
1359,2,3,4596,12950,4158,11720,3310,9369,2418,6837,1724,4871,1003,3208,573.4,2612
1359,2,4,5365,16580,4860,15080,3886,12230,2846,9009,2027,6353,1187,4028,696.3,2989
1360,1,3,2883,10170,2633,9237,2163,7413,1581,5297,1057,3544,557.3,2170,287.5,1953
1360,1,4,3345,12130,3059,11060,2522,8944,1846,6442,1233,4290,655.6,2543,388.8,2199
1360,2,3,2990,9925,2744,9058,2255,7287,1648,5262,1094,3480,566.9,2042,265.1,1693
1360,2,4,3425,11680,3144,10690,2590,8645,1898,6272,1262,4122,666.1,2374,361.8,1899
1361,1,3,4783,14350,4270,12890,3308,10180,2410,7353,1785,5354,1052,3555,581.2,2915
1361,1,4,5489,18690,4922,16900,3850,13500,2818,9812,2055,7036,1186,4454,658.9,3386
1361,2,3,4392,14350,3952,12960,3101,10340,2261,7561,1642,5421,959.2,3503,537.5,2808
1361,2,4,5090,18900,4601,17140,3639,13810,2661,10140,1909,7163,1104,4440,635.5,3281
1362,1,3,2294,7180,2096,6459,1711,5085,1257,3634,844.3,2522,462.6,1668,264,1579
1362,1,4,2707,8593,2476,7788,2028,6226,1491,4493,1005,3116,573.8,1975,374,1786
1362,2,3,2279,7415,2082,6721,1697,5367,1244,3853,837.8,2627,450.7,1609,240.5,1425
1362,2,4,2670,8785,2443,7997,1999,6454,1470,4673,992.7,3171,553.8,1894,336.7,1616
1363,1,3,3176,10720,2870,9642,2282,7675,1672,5582,1224,4070,778.3,2918,548.6,2596
1363,1,4,3770,13780,3423,12510,2747,10180,2031,7488,1485,5313,960.7,3593,706.3,2967
1363,2,3,3379,9662,3078,8650,2476,6868,1833,4944,1302,3575,791.1,2585,515.1,2367
1363,2,4,3928,12620,3584,11440,2902,9331,2164,6760,1553,4725,991.8,3165,699,2677
1364,1,3,3455,16710,3178,15330,2627,12560,1929,9154,1267,5982,630,3055,225.6,1604
1364,1,4,4172,19640,3840,18010,3178,14810,2336,10810,1533,7044,761.8,3575,287.8,1829
1364,2,3,2782,17050,2552,15620,2102,12850,1541,9347,1015,6119,508.4,3117,198.5,1544
1364,2,4,3325,20060,3052,18400,2518,15180,1846,11050,1215,7228,609.3,3657,252.8,1762
1365,1,3,8206,18550,7422,16680,5917,13300,4320,9380,3029,6364,1661,3866,788.8,3107
1365,1,4,9483,26400,8591,23740,6880,18870,5033,13200,3512,8707,1907,4900,895.9,3536
1365,2,3,8145,17560,7376,16000,5879,12770,4291,9238,2997,6376,1622,4003,759.7,3167
1365,2,4,9561,23890,8668,21810,6934,17460,5066,12630,3513,8531,1880,5003,866.6,3597
1366,1,3,1844,7664,1645,6783,1267,5130,932.5,3638,725.9,2756,504,2156,381.8,2147
1366,1,4,2164,9840,1949,8843,1535,6948,1155,5011,890.9,3622,632.3,2564,496.8,2377
1366,2,3,2192,7559,1992,6806,1610,5328,1182,3798,818.3,2696,472.7,1938,290.6,1915
1366,2,4,2584,9568,2356,8699,1919,6970,1415,5024,979.6,3473,576.3,2313,371.8,2118
1367,1,3,4292,12120,3892,10920,3102,8711,2261,6364,1599,4613,923.5,3103,550.2,2608
1367,1,4,5007,15560,4553,14160,3649,11480,2666,8435,1872,5996,1083,3793,672.6,2958
1367,2,3,3167,10330,2855,9178,2251,7095,1654,5098,1228,3863,794.3,2874,564.5,2690
1367,2,4,3712,12980,3368,11700,2696,9278,1993,6777,1470,4955,966.4,3383,722.5,3033
1368,1,3,2049,10780,1875,9842,1537,7988,1125,5784,748.3,3804,394.3,2050,213.3,1413
1368,1,4,2388,12740,2188,11660,1798,9510,1320,6899,878.3,4511,475.9,2390,298,1565
1368,2,3,2511,10310,2310,9426,1902,7716,1388,5578,910.2,3661,458.1,1940,191.9,1254
1368,2,4,2889,12190,2659,11150,2191,9157,1599,6624,1050,4328,539,2263,260.6,1391
1369,1,3,6084,15520,5539,13920,4456,11050,3272,8051,2277,5738,1249,3681,629.8,2929
1369,1,4,7131,20630,6508,18620,5275,14950,3881,10940,2678,7652,1457,4591,741,3335
1369,2,3,5743,15360,5230,13830,4211,10990,3075,7981,2154,5714,1201,3580,629.1,2775
1369,2,4,6859,20080,6263,18170,5073,14590,3708,10620,2581,7476,1429,4429,750.8,3141
1370,1,3,2621,9841,2389,8947,1950,7239,1435,5248,966.9,3582,529.5,2145,310,1793
1370,1,4,3068,11850,2801,10830,2297,8841,1699,6467,1151,4422,657.7,2566,444.2,2018
1370,2,3,2778,10170,2550,9280,2097,7519,1536,5472,1022,3676,534.9,2093,271.9,1591
1370,2,4,3287,12160,3023,11120,2495,9104,1835,6675,1223,4468,660.4,2485,386.7,1776
1371,1,3,2976,9398,2678,8434,2105,6686,1529,4914,1130,3580,704.5,2479,459.2,2196
1371,1,4,3441,12060,3111,10920,2464,8835,1802,6566,1323,4710,837.8,3057,580.1,2531
1371,2,3,2028,8524,1804,7587,1385,5911,1019,4275,807.7,3199,583.8,2328,471.1,2120
1371,2,4,2367,10800,2128,9720,1677,7809,1265,5739,995.1,4175,734.6,2830,618.4,2406
1372,1,3,1872,7910,1719,7249,1416,5918,1034,4288,678.5,2803,338.7,1526,131.7,1073
1372,1,4,2141,9282,1967,8522,1622,6977,1184,5064,776.2,3298,388.5,1770,163.7,1153
1372,2,3,1912,9181,1757,8410,1446,6897,1056,5033,691.3,3293,341.3,1736,121.4,1050
1372,2,4,2246,10900,2065,9987,1701,8225,1242,6000,811.6,3909,400.3,2028,149.4,1138
1373,1,3,10990,14300,9958,12910,7998,10230,5847,7398,4070,5361,2184,3661,926.1,3116
1373,1,4,12910,17320,11720,15700,9454,12540,6927,9119,4793,6539,2538,4388,1029,3583
1373,2,3,11370,14770,10310,13300,8274,10540,6047,7695,4194,5547,2242,3771,935.2,3188
1373,2,4,13380,17870,12160,16160,9789,12910,7165,9492,4940,6783,2608,4533,1041,3668
1374,1,3,2725,9897,2485,8953,2016,7114,1479,5096,1019,3511,584.4,2233,399.5,2042
1374,1,4,3180,12580,2907,11470,2371,9235,1747,6722,1213,4609,742.9,2748,587,2313
1374,2,3,3302,9552,3027,8655,2481,6947,1824,4984,1224,3383,648.3,2022,343.4,1725
1374,2,4,3883,11780,3564,10730,2929,8714,2158,6312,1450,4270,792.6,2460,495.3,1951
1375,1,3,3541,13740,3177,12470,2490,10020,1828,7328,1343,5200,825.1,3372,536.5,2748
1375,1,4,4112,18090,3705,16510,2929,13440,2163,9899,1579,6924,972.4,4249,665,3117
1375,2,3,4557,13460,4135,12190,3321,9667,2437,7105,1711,5015,982.3,3344,584.4,2792
1375,2,4,5439,17410,4948,15870,3997,12790,2937,9481,2054,6579,1183,4146,738.2,3142
1376,1,3,2934,13560,2685,12330,2184,9933,1604,7160,1079,4782,581.1,2773,342.3,2280
1376,1,4,3489,15910,3200,14520,2617,11780,1929,8533,1295,5680,712.3,3233,477.9,2571
1376,2,3,3290,14130,3017,12860,2474,10400,1811,7516,1207,5001,641.5,2811,340,2194
1376,2,4,3842,16740,3529,15280,2903,12440,2130,9034,1423,6015,776.2,3308,474.9,2484
1377,1,3,5493,14080,4957,12770,3913,10200,2850,7561,2041,5405,1140,3562,572.1,2896
1377,1,4,6319,18210,5718,16630,4535,13450,3312,10070,2359,7132,1310,4491,665.3,3316
1377,2,3,6206,13830,5640,12510,4538,10030,3325,7407,2301,5339,1229,3428,545.1,2754
1377,2,4,7230,18160,6589,16500,5332,13370,3904,9955,2681,7130,1418,4358,629.8,3174
1378,1,3,2260,8509,2061,7718,1656,6104,1218,4390,847.8,3083,493.4,2058,320.6,1949
1378,1,4,2628,10540,2401,9645,1939,7756,1434,5639,1006,3889,617.3,2433,454.1,2185
1378,2,3,2297,8658,2104,7862,1703,6287,1246,4518,850.3,3080,470.6,1930,276.9,1729
1378,2,4,2662,10400,2443,9478,1985,7654,1459,5533,1000,3725,576.2,2250,385.4,1931
1379,1,3,3537,11830,3191,10580,2514,8289,1835,6037,1345,4393,824,2964,549.6,2603
1379,1,4,4066,15020,3679,13570,2917,10860,2148,8003,1585,5690,1009,3588,729.9,2916
1379,2,3,2429,10630,2174,9517,1682,7417,1252,5404,979.9,3978,672.4,2740,515.6,2430
1379,2,4,2895,13650,2613,12390,2064,9953,1577,7406,1260,5374,909.9,3424,743.7,2736
1380,1,3,2033,9640,1872,8835,1546,7209,1138,5248,753,3456,386,1874,174.7,1242
1380,1,4,2490,11240,2296,10320,1900,8451,1401,6156,926.4,4046,478,2177,235,1379
1380,2,3,1495,9711,1369,8879,1128,7299,826.5,5310,545.4,3500,283.4,1856,141.3,1104
1380,2,4,1789,11340,1641,10370,1358,8550,996.1,6229,657.9,4096,349.9,2162,192.2,1219
1381,1,3,5949,12890,5396,11600,4306,9324,3162,6719,2212,4782,1214,3123,573.9,2599
1381,1,4,6885,17040,6260,15420,5020,12500,3687,9003,2560,6299,1396,3892,658.9,2954
1381,2,3,4793,13040,4315,11820,3397,9417,2490,6869,1783,4941,1019,3205,542.2,2614
1381,2,4,5570,17010,5032,15470,3987,12460,2926,9140,2076,6501,1175,4035,635,2986
1382,1,3,3442,10940,3109,9779,2471,7480,1795,5274,1299,3829,786.9,2921,522.3,3044
1382,1,4,4100,13460,3717,12220,2980,9645,2176,6978,1573,4910,968.1,3398,668.8,3416
1382,2,3,2771,10410,2508,9365,1984,7309,1447,5147,1028,3648,614.3,2599,405.8,2592
1382,2,4,3228,12800,2931,11630,2337,9291,1714,6702,1211,4671,732.7,3056,513.4,2902
1383,1,3,3359,12470,3000,11130,2310,8776,1691,6454,1300,4785,832.7,3309,548.5,2781
1383,1,4,3898,16180,3504,14590,2729,11770,2017,8743,1536,6328,986.1,4082,676.8,3124
1383,2,3,3942,12140,3555,10950,2805,8661,2047,6312,1489,4635,908.1,3161,580.1,2719
1383,2,4,4619,15820,4179,14410,3323,11620,2438,8535,1770,6121,1096,3887,743.6,3063
1384,1,3,2876,10810,2645,9876,2182,8087,1596,5896,1056,3908,541.6,2142,252.8,1493
1384,1,4,3402,13070,3134,11980,2591,9882,1900,7248,1258,4790,657.6,2585,350.4,1718
1384,2,3,2184,10060,2004,9200,1654,7516,1212,5500,801.5,3667,414.9,1961,202.2,1299
1384,2,4,2587,12060,2375,11060,1966,9087,1445,6680,958.3,4452,508.7,2354,285.1,1474
1385,1,3,5496,13670,4994,12370,4000,9809,2915,7114,2018,4990,1107,3232,533.3,2643
1385,1,4,6352,18010,5783,16370,4651,13070,3390,9493,2330,6516,1273,4010,620.8,3032
1385,2,3,6372,13890,5821,12590,4728,10040,3466,7335,2365,5192,1249,3256,560.9,2567
1385,2,4,7327,18070,6703,16430,5462,13200,4007,9675,2725,6769,1437,4052,664.8,2929
1386,1,3,1726,7675,1564,6912,1244,5437,909.8,3851,649.7,2627,406.7,1744,309.7,1692
1386,1,4,2017,9460,1835,8571,1475,6824,1091,4877,785.8,3279,518.4,2061,436.7,1876
1386,2,3,2077,7699,1898,6953,1536,5513,1124,3927,772.8,2662,441.5,1641,283.4,1537
1386,2,4,2385,9258,2182,8407,1773,6735,1304,4822,901.3,3238,542.6,1913,397,1702
1387,1,3,3226,10380,2903,9311,2287,7322,1685,5263,1229,3830,755.9,2651,494.4,2393
1387,1,4,3708,13030,3353,11810,2663,9495,1976,6888,1435,4899,900.4,3185,630.5,2708
1387,2,3,2348,8947,2106,7945,1644,6132,1211,4378,921.5,3273,619,2404,465.4,2294
1387,2,4,2747,11460,2478,10330,1962,8243,1464,5984,1119,4302,786.8,2880,624.3,2574
1388,1,3,1629,10070,1495,9246,1228,7561,893.8,5516,589.3,3625,300.1,1895,131.6,1166
1388,1,4,1945,11880,1786,10930,1472,8971,1072,6564,703.9,4314,358.8,2229,170.1,1292
1388,2,3,2259,9886,2078,9065,1711,7438,1254,5400,821.1,3539,406.3,1865,146.4,1160
1388,2,4,2646,11580,2435,10640,2009,8766,1474,6382,963.2,4174,476.1,2185,182.4,1288
1389,1,3,6954,13690,6255,12360,4903,9712,3578,7081,2606,5190,1491,3573,736.4,3082
1389,1,4,8029,16800,7251,15260,5726,12160,4183,8948,3011,6465,1694,4304,815.1,3604
1389,2,3,6300,13240,5660,12000,4425,9519,3235,6928,2360,5048,1359,3463,693.3,2975
1389,2,4,7282,16300,6568,14870,5183,11970,3796,8788,2729,6306,1541,4185,765.3,3475
1390,1,3,1615,6197,1453,5528,1143,4243,830.6,2992,601.2,2224,373.4,1800,271.2,1882
1390,1,4,1883,7714,1701,6967,1353,5510,990.3,3975,711.2,2869,446.6,2115,343.5,2099
1390,2,3,1663,6944,1503,6262,1203,4938,876.4,3527,611.6,2472,358.2,1722,235,1690
1390,2,4,1951,8381,1768,7614,1425,6097,1044,4399,732.8,3036,442.3,2003,306,1876
1391,1,3,3540,12640,3188,11450,2505,9113,1828,6625,1339,4741,794,3085,468,2541
1391,1,4,4112,16730,3719,15230,2947,12260,2158,8966,1563,6329,915.3,3892,551.9,2971
1391,2,3,4232,12970,3823,11740,3037,9472,2225,6969,1587,5019,928.5,3262,533.3,2606
1391,2,4,4895,16920,4436,15410,3542,12570,2604,9303,1849,6612,1093,4078,660.3,3054
1392,1,3,1941,9191,1766,8303,1417,6565,1026,4717,705.9,3264,425.6,2083,298.1,1896
1392,1,4,2297,10910,2099,9893,1697,7898,1237,5707,852.3,3925,543,2414,424.1,2101
1392,2,3,1929,8778,1759,7910,1422,6334,1036,4566,704.3,3134,401.7,1947,258.1,1657
1392,2,4,2250,10300,2056,9324,1674,7546,1227,5483,834.3,3742,501.9,2255,362.3,1832
1393,1,3,4035,13030,3612,11840,2800,9420,2029,6831,1497,4857,881.7,3136,484.3,2512
1393,1,4,4624,17210,4156,15750,3251,12670,2365,9229,1720,6462,995.1,3949,544.4,2853
1393,2,3,5245,14610,4757,13150,3786,10600,2758,7683,1938,5427,1063,3394,514.7,2579
1393,2,4,5957,19460,5412,17570,4320,14260,3150,10390,2203,7239,1202,4328,593.9,2939
1394,1,3,2750,10370,2502,9365,2025,7417,1481,5334,1026,3658,605.1,2380,388.6,2250
1394,1,4,3222,12900,2941,11730,2394,9478,1761,6901,1224,4672,754.3,2889,533.2,2543
1394,2,3,2506,10380,2283,9433,1861,7577,1358,5458,937.1,3675,538.4,2244,330.8,1970
1394,2,4,2972,12740,2716,11630,2229,9456,1638,6871,1137,4593,685.4,2720,470.2,2224
1395,1,3,3148,9797,2823,8693,2220,6704,1625,4781,1215,3574,786.7,2621,546.9,2490
1395,1,4,3613,12330,3249,11100,2583,8913,1912,6493,1433,4640,967,3105,729.3,2796
1395,2,3,2559,9597,2311,8592,1830,6691,1332,4787,967.7,3379,633.8,2350,489,2233
1395,2,4,2949,12330,2670,11140,2128,8837,1561,6407,1145,4402,814.9,2809,701.4,2488
1396,1,3,2248,9646,2065,8815,1699,7142,1248,5178,823,3409,422.3,1854,200,1308
1396,1,4,2632,11300,2418,10340,1994,8414,1469,6116,969.5,4018,508.6,2157,283,1444
1396,2,3,2748,9798,2522,8972,2089,7344,1532,5338,999.2,3492,498.6,1847,187.1,1178
1396,2,4,3149,11470,2892,10520,2398,8637,1760,6289,1149,4110,580.9,2157,253,1293
1397,1,3,7042,12460,6354,11200,5028,8719,3661,6314,2609,4653,1451,3309,676,2990
1397,1,4,8111,15160,7337,13750,5838,10870,4256,7937,3002,5764,1645,4013,746.3,3494
1397,2,3,6652,12220,6014,10980,4770,8568,3481,6195,2475,4550,1379,3220,648.7,2898
1397,2,4,7687,15010,6969,13580,5562,10760,4064,7851,2854,5678,1564,3916,718.3,3390
1398,1,3,2425,10320,2171,9277,1692,7327,1250,5371,975.8,3927,677.6,2890,511.5,2798
1398,1,4,2857,13330,2583,12190,2061,9952,1556,7475,1216,5291,881.4,3514,707.4,3157
1398,2,3,2701,9833,2461,8866,1986,7028,1447,5154,1015,3730,607.3,2599,417.5,2415
1398,2,4,3217,12580,2942,11520,2392,9376,1749,6991,1227,4972,772.9,3202,597.7,2728
1399,1,3,4447,14330,4017,12870,3187,10080,2322,7322,1661,5295,973.7,3503,611,2861
1399,1,4,5156,18300,4672,16580,3726,13180,2727,9637,1937,6866,1137,4325,751,3276
1399,2,3,3897,12330,3514,11040,2775,8668,2035,6252,1497,4528,940.9,3165,650.6,2814
1399,2,4,4506,15580,4082,14090,3253,11310,2403,8242,1766,5808,1130,3771,833,3160
1400,1,3,2944,11110,2705,10140,2226,8222,1629,5941,1070,3924,541,2176,243,1626
1400,1,4,3463,13060,3183,11970,2626,9769,1923,7083,1261,4655,639.9,2525,312.6,1804
1400,2,3,2220,10170,2038,9296,1678,7558,1228,5461,807.1,3588,412.9,1948,190.5,1390
1400,2,4,2579,11910,2368,10900,1955,8900,1434,6453,942.3,4223,487.5,2253,245.7,1533
1401,1,3,4930,16680,4446,14920,3506,11780,2549,8469,1840,6051,1092,3921,644,3133
1401,1,4,5827,21910,5285,19770,4218,15790,3078,11440,2192,8033,1286,4905,758,3545
1401,2,3,5448,15350,4942,13880,3936,10930,2874,7989,2032,5627,1154,3608,616.6,2953
1401,2,4,6353,20100,5787,18300,4641,14620,3400,10760,2387,7430,1357,4477,741.7,3349
1402,1,3,2740,10980,2508,10030,2043,8065,1496,5844,1010,3943,558,2355,339.6,2013
1402,1,4,3171,13330,2907,12220,2376,9928,1745,7238,1184,4843,681.7,2798,476.4,2282
1402,2,3,2072,10460,1896,9534,1544,7721,1129,5620,772.1,3783,440.4,2167,284.4,1723
1402,2,4,2435,12680,2233,11590,1827,9472,1345,6934,926.8,4645,556.4,2585,402.2,1949
1403,1,3,4479,12420,4047,11180,3201,8829,2338,6453,1674,4719,986,3222,597.3,2754
1403,1,4,5237,15690,4745,14280,3766,11530,2757,8518,1968,6078,1167,3875,740.3,3093
1403,2,3,3773,10840,3403,9618,2690,7454,1968,5426,1444,4126,887.5,2948,582.2,2584
1403,2,4,4376,13630,3962,12260,3158,9763,2322,7252,1700,5378,1064,3585,743.2,2875
1404,1,3,1839,10650,1681,9744,1387,7954,1015,5789,670.5,3819,343.4,2051,167.1,1299
1404,1,4,2165,12620,1979,11570,1637,9480,1201,6911,795.8,4543,419.4,2395,232.5,1428
1404,2,3,2013,10720,1845,9783,1518,8004,1110,5833,732.4,3847,368.1,2048,159.1,1254
1404,2,4,2375,12620,2179,11540,1796,9475,1316,6922,867.3,4549,440.5,2379,215.3,1379
1405,1,3,9021,13240,8140,11980,6479,9532,4711,6992,3335,5165,1846,3650,867.4,3219
1405,1,4,10570,16320,9569,14830,7663,11980,5580,8873,3906,6449,2126,4364,957.8,3634
1405,2,3,8811,13460,7973,12120,6360,9691,4623,7092,3254,5223,1796,3686,841.1,3235
1405,2,4,10300,16600,9352,15030,7502,12200,5463,8998,3808,6531,2067,4416,930.8,3654
