RunNumber,Turbine,m,RootMxb1,RootMyb1,Spn1MLxb1,Spn1MLyb1,Spn2MLxb1,Spn2MLyb1,Spn3MLxb1,Spn3MLyb1,Spn4MLxb1,Spn4MLyb1,Spn5MLxb1,Spn5MLyb1,Spn6MLxb1,Spn6MLyb1
169,1,12,6980,8419,5323,8004,3181,5462,1479,2879,518,1149,84.57,229.6,1.293,4.084
169,1,13,7084,8745,5397,8315,3228,5673,1505,2986,528.9,1189,86.51,237,1.323,4.206
169,2,9,6778,5539,5224,5534,3125,3681,1462,1953,511,815.9,83.23,168.8,1.251,2.929
169,2,10,6935,5781,5333,5788,3194,3848,1497,2037,525.6,850.6,85.8,175.5,1.289,3.044
169,2,11,7073,5997,5426,6017,3254,3998,1529,2113,538.6,881.8,88.12,181.6,1.324,3.148
169,2,12,7195,6191,5507,6223,3306,4133,1557,2181,550.5,910,90.22,187.1,1.356,3.242
169,2,13,7305,6365,5579,6410,3353,4255,1583,2242,561.4,935.7,92.16,192.1,1.385,3.328
170,1,9,5917,3224,4711,3306,2759,2146,1233,1115,402.5,439.6,61.35,91.16,0.8772,1.607
170,1,10,6053,3457,4818,3527,2822,2292,1261,1193,412.1,468.3,62.88,96.64,0.8996,1.704
170,1,11,6167,3667,4908,3728,2875,2426,1285,1263,420.2,494.6,64.19,101.7,0.9189,1.794
170,1,12,6265,3856,4984,3911,2920,2547,1306,1327,427.3,518.4,65.33,106.4,0.9358,1.878
170,1,13,6349,4026,5050,4077,2959,2656,1324,1385,433.4,540,66.34,110.7,0.9508,1.954
170,2,9,5683,2263,4580,2281,2665,1469,1170,786.7,374.2,331.4,55.72,69.77,0.7845,1.237
170,2,10,5818,2401,4689,2410,2729,1559,1198,835,383.3,350,57.12,73.2,0.8046,1.302
170,2,11,5931,2526,4780,2529,2782,1642,1221,879.5,390.9,367,58.3,76.4,0.8216,1.364
170,2,12,6028,2639,4858,2639,2827,1718,1241,920.3,397.3,382.4,59.31,79.36,0.8364,1.421
170,2,13,6111,2742,4924,2740,2866,1787,1258,957.5,403,396.5,60.2,82.1,0.8494,1.475
171,1,9,6486,6037,4985,5757,2977,3914,1376,2145,467.2,906.3,74.14,184.2,1.145,3.37
171,1,10,6623,6382,5089,6038,3042,4121,1407,2266,478.9,956.4,76.17,194.3,1.179,3.537
171,1,11,6741,6696,5178,6289,3098,4306,1435,2374,489.4,1001,78.01,203.3,1.211,3.686
171,1,12,6845,6982,5256,6514,3147,4472,1460,2471,499,1040,79.69,211.3,1.24,3.819
171,1,13,6938,7242,5326,6717,3191,4623,1482,2558,507.7,1076,81.25,218.5,1.268,3.938
171,2,9,6458,5870,5007,5661,2968,3888,1354,2165,462.3,951,75.71,201.7,1.173,3.675
171,2,10,6602,6166,5109,5941,3030,4086,1384,2278,474.9,1002,78.37,212.5,1.216,3.868
171,2,11,6728,6431,5197,6192,3084,4262,1410,2379,486.3,1047,80.83,222.1,1.256,4.039
171,2,12,6841,6668,5273,6419,3130,4420,1433,2468,496.8,1087,83.1,230.7,1.293,4.192
171,2,13,6944,6882,5340,6623,3172,4562,1454,2548,506.7,1123,85.21,238.4,1.327,4.329
172,1,9,6183,4408,4863,4516,2856,2978,1285,1572,429.9,639.4,67.77,124.1,0.9937,2.184
172,1,10,6323,4681,4969,4781,2919,3153,1314,1666,440.6,677.2,69.72,130.9,1.023,2.308
172,1,11,6441,4925,5057,5019,2972,3309,1339,1749,450,711.3,71.45,137.1,1.049,2.423
172,1,12,6544,5142,5133,5232,3017,3449,1361,1824,458.3,741.9,73.02,142.8,1.073,2.527
172,1,13,6634,5337,5199,5423,3057,3574,1380,1891,465.8,769.5,74.44,148,1.095,2.622
172,2,9,5908,2935,4707,3239,2751,2129,1228,1129,402.7,454.8,62.06,93.19,0.8863,1.541
172,2,10,6049,3097,4817,3418,2816,2250,1258,1194,413,479.2,63.8,97.82,0.9117,1.614
172,2,11,6167,3242,4909,3578,2870,2358,1283,1252,421.9,501.4,65.31,102.1,0.9339,1.682
172,2,12,6269,3373,4987,3721,2916,2455,1305,1304,429.6,521.5,66.64,105.9,0.9534,1.744
172,2,13,6357,3490,5055,3850,2956,2543,1324,1351,436.4,539.7,67.83,109.4,0.9709,1.801
173,1,9,6329,5470,5005,5196,2950,3494,1337,1868,450.8,766.2,72.1,156,1.083,2.781
173,1,10,6466,5784,5107,5493,3011,3690,1366,1972,461.6,807.4,74.07,163.6,1.114,2.919
173,1,11,6583,6067,5193,5761,3064,3868,1390,2066,470.9,845,75.83,170.5,1.143,3.043
173,1,12,6684,6324,5267,6004,3109,4029,1412,2152,479.3,879.3,77.43,176.8,1.169,3.155
173,1,13,6774,6557,5332,6224,3148,4174,1431,2230,486.8,910.7,78.91,182.6,1.194,3.258
173,2,9,6228,4415,4847,4359,2872,2962,1313,1597,444.2,655.8,70.52,127.6,1.025,2.13
173,2,10,6376,4721,4958,4638,2939,3158,1345,1703,456,697.3,72.51,134.7,1.055,2.246
173,2,11,6502,4998,5051,4894,2996,3336,1373,1799,466.1,735,74.25,141.4,1.081,2.353
173,2,12,6611,5248,5132,5127,3045,3499,1397,1886,475.1,769.2,75.79,147.4,1.104,2.451
173,2,13,6706,5474,5202,5339,3088,3646,1418,1964,483.1,800.2,77.18,153,1.125,2.541
174,1,9,5941,3171,4694,3306,2755,2183,1231,1138,403.8,470,61.96,96.74,0.8847,1.598
174,1,10,6082,3372,4804,3503,2820,2315,1260,1203,413.8,494.1,63.54,101.2,0.9077,1.672
174,1,11,6200,3555,4897,3685,2874,2437,1285,1264,422.2,516.4,64.88,105.4,0.9276,1.741
174,1,12,6302,3721,4975,3851,2921,2548,1307,1319,429.5,537,66.05,109.2,0.945,1.804
174,1,13,6390,3870,5043,4002,2962,2649,1326,1370,435.9,555.9,67.08,112.7,0.9604,1.863
174,2,9,5752,2552,4629,2634,2705,1741,1195,930.8,384.7,398.4,57.82,83.46,0.815,1.39
174,2,10,5891,2706,4740,2782,2770,1843,1224,981.3,394.4,418.5,59.33,87.29,0.8369,1.454
174,2,11,6007,2846,4833,2918,2824,1936,1248,1028,402.6,437.1,60.63,90.79,0.8559,1.514
174,2,12,6106,2974,4912,3043,2871,2022,1269,1071,409.7,454.1,61.77,94.02,0.8725,1.57
174,2,13,6192,3090,4980,3157,2911,2099,1287,1110,415.9,469.8,62.77,97,0.8873,1.621
175,1,9,6651,8279,5127,7675,3104,5310,1452,2961,499.6,1279,80.22,277.7,1.237,5.052
175,1,10,6798,8735,5247,8097,3179,5607,1487,3133,512,1356,82.45,294.8,1.275,5.359
175,1,11,6926,9142,5353,8475,3245,5872,1518,3287,523,1424,84.46,309.9,1.31,5.632
175,1,12,7039,9505,5448,8815,3304,6110,1545,3424,532.8,1484,86.31,323.3,1.342,5.875
175,1,13,7141,9830,5535,9122,3358,6323,1570,3546,541.7,1538,88.02,335.3,1.372,6.092
175,2,9,6503,8206,5062,7757,3035,5375,1397,2941,479.5,1266,78.53,269.8,1.222,4.898
175,2,10,6644,8651,5176,8178,3105,5672,1429,3107,491.6,1340,81.12,285.8,1.266,5.193
175,2,11,6766,9044,5276,8551,3166,5934,1456,3253,502.4,1404,83.53,299.9,1.307,5.454
175,2,12,6874,9394,5365,8883,3220,6167,1480,3383,512.1,1461,85.8,312.4,1.345,5.687
175,2,13,6971,9706,5446,9179,3270,6375,1502,3499,521.1,1512,87.93,323.5,1.381,5.894
176,1,9,6424,4632,5001,4693,2951,3146,1339,1665,452.5,675.4,72.03,139.6,1.085,2.511
176,1,10,6560,4886,5102,4944,3011,3320,1367,1760,462.9,710.7,73.87,146.1,1.115,2.632
176,1,11,6676,5118,5187,5176,3062,3480,1391,1846,471.9,743.3,75.5,152.2,1.141,2.744
176,1,12,6776,5330,5261,5388,3106,3627,1412,1926,479.9,773.4,76.97,157.8,1.164,2.85
176,1,13,6865,5524,5324,5583,3145,3760,1431,1998,487.1,801.1,78.3,163.1,1.185,2.947
176,2,9,6068,3361,4830,3348,2843,2234,1282,1202,423.6,509.9,65.21,108.3,0.9394,1.841
176,2,10,6207,3555,4939,3529,2908,2356,1312,1266,433.7,535.8,66.89,113.7,0.9644,1.93
176,2,11,6324,3731,5031,3696,2963,2468,1337,1324,442.4,559.7,68.34,118.7,0.9862,2.013
176,2,12,6424,3892,5109,3850,3009,2570,1358,1377,449.9,581.8,69.6,123.4,1.005,2.091
176,2,13,6511,4038,5177,3990,3050,2663,1377,1426,456.4,602.2,70.73,127.8,1.022,2.162
177,1,9,6563,6129,5036,5901,2993,4097,1379,2268,471.3,955.3,76.12,199.2,1.165,3.584
177,1,10,6702,6456,5137,6201,3055,4319,1410,2396,483.2,1008,78.33,209.8,1.201,3.772
177,1,11,6823,6751,5224,6470,3109,4519,1438,2512,493.9,1055,80.33,219.3,1.235,3.939
177,1,12,6928,7018,5299,6713,3156,4699,1462,2616,503.5,1097,82.17,227.6,1.266,4.087
177,1,13,7023,7260,5365,6931,3199,4861,1485,2709,512.5,1134,83.88,235.1,1.295,4.219
177,2,9,6458,5657,5135,5484,3047,3658,1391,1930,471.1,802.6,75.42,163.7,1.124,2.903
177,2,10,6601,5996,5244,5818,3113,3883,1423,2046,482.9,848.8,77.51,172.7,1.158,3.062
177,2,11,6724,6298,5336,6118,3169,4085,1450,2150,493.2,890.4,79.36,180.8,1.188,3.206
177,2,12,6831,6568,5416,6388,3218,4267,1475,2244,502.3,928,81.02,188.1,1.215,3.337
177,2,13,6925,6812,5485,6630,3261,4430,1496,2328,510.6,961.8,82.53,194.8,1.24,3.455
178,1,9,5863,2504,4643,2728,2706,1754,1204,888.3,393.2,371.7,59.87,78.99,0.8495,1.325
178,1,10,6000,2660,4750,2876,2769,1853,1233,937.4,402.8,392.3,61.44,83.25,0.8721,1.395
178,1,11,6116,2801,4840,3009,2821,1942,1256,981.8,411,411,62.8,87.13,0.8917,1.459
178,1,12,6215,2927,4916,3130,2866,2023,1276,1022,418,427.9,63.99,90.65,0.9089,1.518
178,1,13,6300,3040,4982,3240,2904,2095,1294,1058,424.2,443.2,65.06,93.85,0.9244,1.571
178,2,9,5688,1850,4564,2187,2654,1372,1164,700.7,372,303.5,55.35,64.4,0.7725,1.051
178,2,10,5824,1953,4674,2312,2718,1454,1192,742.3,381,320.3,56.73,67.61,0.7924,1.099
178,2,11,5938,2047,4765,2424,2771,1527,1216,779.9,388.5,335.5,57.91,70.55,0.8093,1.143
178,2,12,6035,2132,4842,2526,2816,1593,1235,813.8,394.9,349.1,58.92,73.24,0.824,1.183
178,2,13,6118,2209,4909,2617,2855,1652,1252,844.3,400.5,361.4,59.8,75.69,0.8369,1.221
179,1,9,6614,6184,5013,6127,3004,4138,1396,2206,480.8,966.6,78.23,206.3,1.192,3.708
179,1,10,6764,6526,5119,6467,3069,4368,1428,2332,493.9,1024,80.9,218.5,1.234,3.926
179,1,11,6896,6837,5209,6777,3126,4578,1457,2447,505.8,1076,83.41,229.7,1.274,4.126
179,1,12,7015,7122,5288,7060,3175,4769,1483,2551,516.8,1123,85.78,239.8,1.312,4.308
179,1,13,7123,7383,5358,7317,3220,4943,1506,2646,527.1,1166,88.04,249,1.347,4.475
179,2,9,6553,5753,5046,5582,2999,3861,1385,2139,481.3,925.9,80.41,194.6,1.236,3.442
179,2,10,6699,6028,5149,5842,3063,4051,1417,2251,494.7,974.6,83.22,204.7,1.281,3.617
179,2,11,6827,6273,5237,6074,3117,4222,1446,2352,506.7,1018,85.79,213.7,1.322,3.777
179,2,12,6940,6493,5314,6282,3165,4375,1471,2443,517.8,1058,88.17,221.9,1.36,3.922
179,2,13,7043,6691,5382,6470,3208,4514,1494,2526,528,1093,90.38,229.4,1.395,4.055
180,1,9,5939,2250,4716,2523,2764,1632,1232,873.9,401.8,370,60.76,76.49,0.8671,1.299
180,1,10,6071,2375,4821,2643,2826,1716,1259,921.1,411,390,62.2,80.29,0.8881,1.362
180,1,11,6182,2488,4909,2753,2877,1792,1282,963.7,418.7,408.1,63.42,83.79,0.9061,1.421
180,1,12,6277,2589,4984,2852,2921,1861,1302,1002,425.3,424.6,64.48,87.01,0.9217,1.474
180,1,13,6358,2680,5048,2942,2959,1924,1319,1037,431.1,439.6,65.41,89.98,0.9355,1.523
180,2,9,5771,1786,4575,2163,2662,1372,1179,734.5,379.8,311.8,56.99,65.7,0.8031,1.072
180,2,10,5907,1874,4683,2255,2724,1436,1207,771.1,388.8,327.6,58.38,68.68,0.8229,1.119
180,2,11,6021,1953,4773,2339,2777,1493,1230,803.9,396.4,341.9,59.55,71.37,0.8398,1.161
180,2,12,6118,2024,4850,2414,2821,1545,1249,833.6,402.8,354.8,60.56,73.82,0.8543,1.199
180,2,13,6201,2088,4915,2482,2860,1592,1266,860.4,408.4,366.5,61.43,76.05,0.8669,1.235
181,1,9,6543,5610,5021,5549,2980,3805,1370,2090,473.3,899.3,77.51,192,1.18,3.445
181,1,10,6680,5864,5120,5785,3041,3975,1399,2187,484.7,943.1,79.67,201.7,1.215,3.621
181,1,11,6798,6093,5204,5997,3093,4128,1424,2274,494.6,982.9,81.62,210.4,1.247,3.779
181,1,12,6901,6300,5276,6187,3138,4265,1446,2354,503.6,1019,83.4,218.3,1.277,3.922
181,1,13,6993,6488,5339,6358,3177,4390,1466,2426,511.6,1052,85.03,225.5,1.304,4.052
181,2,9,6249,5148,4942,4684,2917,3238,1325,1827,448.7,776.4,72.66,158.7,1.072,2.752
181,2,10,6388,5455,5050,4942,2982,3417,1357,1929,460.5,817.3,74.86,166.7,1.104,2.896
181,2,11,6505,5731,5141,5178,3037,3580,1384,2021,470.9,854.5,76.85,174.1,1.133,3.028
181,2,12,6607,5979,5219,5392,3085,3727,1408,2105,480.3,888.4,78.68,180.7,1.159,3.146
181,2,13,6696,6201,5288,5586,3128,3861,1429,2180,488.9,919.1,80.38,186.8,1.183,3.254
182,1,9,5716,1420,4545,1802,2637,1077,1163,533.8,374.1,217.8,55.74,46.82,0.7782,0.7701
182,1,10,5852,1502,4652,1882,2700,1130,1191,562.9,383,228.8,57.07,49.1,0.7969,0.8033
182,1,11,5965,1581,4742,1958,2752,1180,1214,590.5,390.5,239.3,58.19,51.27,0.8126,0.8351
182,1,12,6061,1654,4819,2030,2796,1227,1233,616.6,396.8,249.1,59.14,53.31,0.826,0.8653
182,1,13,6144,1722,4884,2099,2834,1272,1250,640.9,402.2,258.4,59.96,55.23,0.8376,0.894
182,2,9,5694,1161,4480,1828,2605,1078,1152,510.9,371.6,195.4,55.51,40.34,0.775,0.6581
182,2,10,5832,1214,4588,1892,2668,1119,1180,532.5,380.6,203.8,56.87,41.97,0.794,0.6832
182,2,11,5948,1263,4679,1948,2721,1156,1203,552,388.1,211.4,58,43.42,0.81,0.7059
182,2,12,6046,1307,4756,1998,2766,1189,1223,569.8,394.5,218.3,58.96,44.74,0.8236,0.7266
182,2,13,6130,1348,4823,2044,2804,1219,1240,586,400,224.5,59.8,45.93,0.8353,0.7456
183,1,9,6448,6994,5050,6591,3079,4344,1464,2274,507.2,953.2,81.55,213.2,1.24,4.166
183,1,10,6582,7277,5169,6857,3155,4527,1501,2379,520,1002,83.62,224.2,1.272,4.376
183,1,11,6697,7531,5274,7097,3222,4692,1533,2475,531.2,1047,85.45,234.3,1.299,4.571
183,1,12,6798,7762,5367,7315,3281,4841,1563,2563,541.3,1088,87.08,243.5,1.324,4.75
183,1,13,6888,7972,5452,7513,3336,4978,1589,2644,550.4,1126,88.56,252,1.346,4.916
183,2,9,6410,6846,4993,6444,3019,4271,1417,2242,488.1,933.4,77.72,203.3,1.188,3.902
183,2,10,6541,7136,5112,6707,3093,4453,1452,2345,500.1,981.1,79.64,213.5,1.217,4.094
183,2,11,6654,7399,5216,6946,3159,4618,1482,2438,510.6,1025,81.34,222.8,1.244,4.27
183,2,12,6753,7638,5310,7162,3217,4768,1510,2523,520.1,1065,82.87,231.2,1.267,4.432
183,2,13,6841,7857,5395,7360,3270,4904,1535,2602,528.7,1102,84.25,238.9,1.289,4.58
184,1,9,6315,5446,4977,5438,2944,3493,1335,1758,446.8,713.7,70.07,144.8,1.04,2.634
184,1,10,6461,5805,5083,5799,3007,3723,1365,1872,457.8,758.9,71.93,153.7,1.069,2.798
184,1,11,6587,6123,5173,6118,3062,3926,1391,1972,467.4,799.1,73.57,161.6,1.096,2.945
184,1,12,6697,6407,5249,6401,3108,4107,1414,2062,475.8,835,75.03,168.8,1.12,3.078
184,1,13,6796,6660,5316,6653,3149,4268,1434,2143,483.4,867.2,76.35,175.2,1.142,3.197
184,2,9,6004,3911,4754,4062,2787,2668,1251,1406,413.4,541.9,64,107.6,0.9306,1.895
184,2,10,6149,4166,4863,4322,2851,2841,1281,1496,424.1,576.8,65.84,114.4,0.9591,2.015
184,2,11,6272,4392,4956,4550,2906,2992,1307,1576,433.3,608,67.46,120.5,0.9843,2.123
184,2,12,6379,4593,5034,4751,2953,3126,1329,1647,441.4,636,68.91,126,1.007,2.221
184,2,13,6472,4772,5102,4929,2993,3245,1348,1709,448.7,661.3,70.22,130.9,1.028,2.31
185,1,9,6449,6144,4885,5888,2891,4048,1320,2247,448.7,931.3,72.62,190.5,1.115,3.356
185,1,10,6583,6481,4981,6195,2949,4266,1347,2374,458.9,984.2,74.6,201.1,1.147,3.531
185,1,11,6698,6786,5062,6474,2997,4465,1370,2488,468,1032,76.39,210.7,1.176,3.689
185,1,12,6799,7063,5131,6728,3039,4645,1391,2590,476.1,1075,78.03,219.3,1.203,3.831
185,1,13,6889,7314,5192,6960,3076,4809,1408,2683,483.5,1114,79.56,227,1.228,3.959
185,2,9,6623,5692,5070,5626,3012,3844,1393,2074,482.6,852.6,79.17,172,1.204,3.021
185,2,10,6764,5997,5172,5909,3073,4047,1423,2189,494.2,898.3,81.34,180.9,1.238,3.176
185,2,11,6884,6269,5258,6163,3126,4228,1449,2291,504.4,939.1,83.26,188.9,1.269,3.316
185,2,12,6989,6513,5332,6390,3171,4389,1471,2383,513.4,975.6,85,196.1,1.297,3.443
185,2,13,7082,6731,5396,6593,3210,4534,1491,2466,521.6,1008,86.57,202.6,1.322,3.557
186,1,9,6003,3444,4789,3405,2813,2251,1260,1197,416.9,498.5,64.39,105.3,0.919,1.844
186,1,10,6144,3645,4899,3586,2879,2375,1291,1264,427.9,525.9,66.2,110.6,0.9451,1.934
186,1,11,6262,3826,4992,3750,2935,2487,1317,1325,437.4,551.1,67.8,115.6,0.9682,2.018
186,1,12,6365,3989,5072,3899,2983,2589,1339,1380,445.9,574.1,69.22,120.1,0.9888,2.095
186,1,13,6454,4135,5141,4034,3024,2680,1359,1429,453.5,595,70.51,124.3,1.007,2.166
186,2,9,5805,2532,4612,2776,2685,1794,1193,935.4,388,397.2,59.21,86.08,0.8434,1.44
186,2,10,5944,2669,4721,2903,2749,1882,1221,983.7,397.6,418.8,60.76,90.77,0.8661,1.511
186,2,11,6060,2794,4813,3018,2803,1962,1245,1027,405.7,438.5,62.09,95.09,0.8858,1.576
186,2,12,6160,2907,4892,3123,2849,2035,1266,1067,412.7,456.5,63.25,99.07,0.903,1.637
186,2,13,6246,3009,4959,3218,2888,2100,1284,1103,418.8,472.8,64.28,102.7,0.9183,1.692
187,1,9,6409,6524,4931,6266,2959,4251,1367,2328,464.2,986.1,73.48,207.4,1.119,3.785
187,1,10,6540,6830,5041,6556,3027,4459,1398,2449,475,1037,75.31,218.3,1.148,3.971
187,1,11,6652,7109,5137,6823,3086,4650,1426,2558,484.5,1083,76.95,228.3,1.173,4.14
187,1,12,6749,7363,5222,7071,3139,4826,1450,2657,493,1125,78.43,237.4,1.196,4.295
187,1,13,6835,7598,5299,7302,3187,4988,1472,2747,500.6,1162,79.78,245.7,1.218,4.437
187,2,9,6383,6801,4923,6431,2932,4413,1347,2448,458,1060,73.49,222.7,1.123,4.073
187,2,10,6516,7137,5027,6736,2995,4630,1377,2571,469.4,1114,75.75,234,1.16,4.278
187,2,11,6631,7435,5117,7009,3051,4823,1403,2679,479.6,1161,77.89,243.9,1.195,4.459
187,2,12,6732,7700,5197,7255,3099,4995,1427,2776,489,1203,79.95,252.7,1.228,4.62
187,2,13,6822,7937,5268,7476,3143,5150,1448,2862,497.8,1241,81.95,260.5,1.261,4.764
188,1,9,6293,4868,4930,4756,2912,3139,1318,1673,440.7,703.4,69.49,146.9,1.028,2.595
188,1,10,6431,5172,5034,5040,2975,3320,1347,1761,451.2,738.5,71.27,153.9,1.055,2.722
188,1,11,6548,5452,5122,5302,3028,3487,1372,1842,460.2,771,72.82,160.5,1.08,2.841
188,1,12,6650,5709,5197,5542,3074,3642,1394,1917,468.1,801.2,74.2,166.7,1.101,2.952
188,1,13,6740,5944,5263,5762,3114,3784,1413,1986,475.1,829.1,75.43,172.4,1.121,3.054
188,2,9,5991,3342,4770,3496,2807,2297,1259,1236,415.2,525.3,64.02,109.4,0.921,1.813
188,2,10,6131,3538,4879,3694,2872,2424,1289,1300,425.3,551.2,65.68,114.4,0.946,1.894
188,2,11,6249,3717,4971,3872,2926,2540,1314,1359,433.9,575.2,67.11,119,0.9677,1.969
188,2,12,6350,3882,5050,4033,2973,2644,1335,1413,441.4,597.3,68.37,123.3,0.9869,2.038
188,2,13,6438,4032,5118,4178,3013,2739,1354,1463,447.9,617.7,69.48,127.3,1.004,2.103
189,1,9,6210,3589,4905,3561,2882,2302,1291,1193,427.8,488.5,66.41,102.5,0.9943,1.97
189,1,10,6335,3805,5000,3756,2939,2431,1317,1259,436.8,513.3,67.95,107.2,1.018,2.063
189,1,11,6441,4002,5080,3934,2987,2548,1339,1318,444.6,535.8,69.28,111.5,1.039,2.147
189,1,12,6531,4180,5149,4097,3027,2654,1358,1371,451.4,556,70.45,115.5,1.058,2.224
189,1,13,6611,4341,5208,4245,3063,2750,1374,1419,457.4,574.4,71.5,119.1,1.074,2.294
189,2,9,6142,3308,4830,3380,2854,2212,1297,1152,433,471.4,67.66,95.71,0.9819,1.809
189,2,10,6283,3539,4939,3594,2919,2357,1328,1229,443.7,502.8,69.45,101.9,1.009,1.93
189,2,11,6402,3744,5030,3787,2974,2488,1354,1298,452.8,531,71.01,107.6,1.033,2.04
189,2,12,6504,3926,5109,3963,3021,2605,1376,1359,460.9,556.2,72.39,112.7,1.055,2.138
189,2,13,6592,4089,5176,4121,3062,2711,1396,1415,467.9,578.9,73.62,117.4,1.074,2.226
190,1,9,5738,2124,4577,2349,2662,1486,1173,773.8,378.8,313.2,56.76,67.43,0.7994,1.171
190,1,10,5873,2224,4684,2458,2725,1560,1201,811,387.8,326.4,58.14,69.95,0.8191,1.213
190,1,11,5986,2316,4775,2559,2777,1628,1224,845.2,395.4,338.4,59.31,72.24,0.8358,1.25
190,1,12,6082,2401,4851,2652,2822,1690,1244,876.9,401.8,349.3,60.32,74.32,0.8501,1.283
190,1,13,6165,2479,4917,2738,2860,1747,1261,906,407.4,359.5,61.19,76.22,0.8626,1.314
190,2,9,5637,1674,4560,1739,2648,1062,1165,565.4,369.6,251.9,54.13,55.41,0.7481,0.9621
190,2,10,5773,1747,4670,1814,2712,1110,1194,590.9,378.6,263.4,55.44,57.62,0.7663,0.9999
190,2,11,5886,1814,4762,1883,2766,1153,1217,614.5,386,273.9,56.54,59.65,0.7816,1.035
190,2,12,5983,1876,4840,1946,2811,1193,1237,636.1,392.3,283.6,57.47,61.51,0.7947,1.067
190,2,13,6065,1933,4907,2005,2850,1230,1254,656.2,397.8,292.6,58.27,63.24,0.8059,1.097
191,1,9,6666,7435,5191,7114,3167,4908,1490,2708,515.5,1107,81.93,236.6,1.249,4.325
191,1,10,6811,7861,5315,7518,3249,5205,1531,2879,530.5,1177,84.4,251.9,1.287,4.6
191,1,11,6937,8250,5425,7886,3322,5474,1567,3033,544.1,1241,86.62,265.8,1.321,4.851
191,1,12,7048,8603,5523,8220,3388,5717,1601,3173,556.5,1297,88.66,278.3,1.353,5.079
191,1,13,7148,8925,5613,8524,3448,5938,1631,3298,568,1349,90.54,289.6,1.381,5.285
191,2,9,6695,7252,5163,6888,3124,4750,1461,2641,504,1102,82.54,232.5,1.268,4.183
191,2,10,6841,7623,5282,7237,3203,5001,1500,2784,518.4,1162,85.4,245.4,1.313,4.416
191,2,11,6968,7953,5386,7550,3272,5226,1535,2912,531.5,1216,88.05,257,1.355,4.626
191,2,12,7082,8249,5480,7832,3335,5428,1567,3027,543.6,1264,90.52,267.4,1.394,4.817
191,2,13,7184,8515,5564,8087,3393,5610,1596,3130,554.8,1307,92.85,276.7,1.431,4.989
192,1,9,6424,5665,5037,5682,2981,3765,1360,1989,462.4,826,73.59,173.3,1.092,3.016
192,1,10,6565,6031,5142,6054,3043,4007,1389,2112,473.4,874.4,75.49,183,1.121,3.186
192,1,11,6686,6367,5229,6395,3096,4229,1414,2225,482.9,919.4,77.16,191.9,1.147,3.343
192,1,12,6791,6674,5305,6708,3142,4432,1436,2329,491.3,960.8,78.66,200.1,1.171,3.487
192,1,13,6885,6953,5370,6993,3181,4616,1455,2423,498.8,998.8,80.02,207.5,1.192,3.618
192,2,9,6034,3780,4799,3831,2821,2555,1268,1392,421.9,585.6,66.01,122.8,0.9491,2.053
192,2,10,6177,3987,4910,4049,2887,2698,1299,1467,433.2,614.6,67.96,128.5,0.9772,2.147
192,2,11,6299,4174,5003,4248,2942,2828,1326,1536,443,641,69.69,133.7,1.002,2.233
192,2,12,6404,4344,5083,4429,2990,2946,1348,1599,451.7,665.1,71.26,138.5,1.025,2.311
192,2,13,6496,4498,5152,4594,3031,3054,1368,1656,459.6,687.2,72.7,142.8,1.045,2.382
193,1,9,6618,6598,4977,6399,2952,4448,1361,2476,473.4,1079,78.69,219.7,1.22,3.909
193,1,10,6755,6885,5076,6679,3012,4652,1390,2596,484.8,1133,81.02,230.4,1.259,4.101
193,1,11,6873,7145,5161,6935,3063,4838,1415,2704,495,1182,83.15,240,1.294,4.275
193,1,12,6976,7382,5233,7169,3107,5007,1437,2802,504.1,1226,85.12,248.8,1.326,4.433
193,1,13,7068,7598,5297,7385,3146,5162,1456,2892,512.3,1266,86.94,256.9,1.357,4.577
193,2,9,6614,6146,5113,5838,3045,3954,1411,2152,488.6,903.3,80.19,186.5,1.213,3.321
193,2,10,6759,6491,5223,6155,3113,4163,1444,2259,501.1,945.6,82.42,195.3,1.248,3.484
193,2,11,6884,6809,5317,6453,3171,4359,1472,2359,512.1,984.1,84.42,203.4,1.279,3.633
193,2,12,6992,7101,5399,6732,3222,4542,1498,2450,522,1019,86.22,210.9,1.307,3.769
193,2,13,7089,7370,5472,6991,3267,4712,1521,2534,531,1052,87.87,217.9,1.332,3.892
194,1,9,5962,2809,4696,2936,2754,1916,1234,1015,405.8,419.5,62.24,89.33,0.888,1.518
194,1,10,6100,2990,4804,3086,2817,2020,1263,1070,415.5,440.9,63.76,93.71,0.91,1.592
194,1,11,6215,3153,4895,3224,2871,2116,1287,1120,423.7,460.3,65.06,97.73,0.9289,1.66
194,1,12,6314,3300,4972,3350,2917,2203,1308,1166,430.7,477.7,66.18,101.4,0.9452,1.722
194,1,13,6399,3432,5039,3466,2956,2282,1326,1208,436.8,493.5,67.17,104.7,0.9595,1.778
194,2,9,5747,1986,4558,2221,2657,1414,1175,756.6,379,321.2,56.71,69.89,0.7986,1.154
194,2,10,5884,2110,4666,2322,2720,1483,1203,796.9,388.1,338.6,58.08,73.23,0.8183,1.207
194,2,11,5998,2222,4756,2413,2773,1545,1226,833.6,395.7,354.4,59.24,76.29,0.8349,1.256
194,2,12,6095,2324,4833,2496,2817,1602,1246,867.1,402.2,368.7,60.23,79.09,0.8492,1.3
194,2,13,6179,2415,4899,2573,2856,1653,1263,897.6,407.7,381.7,61.09,81.66,0.8616,1.341
195,1,9,6435,6365,4869,6080,2894,4237,1328,2404,451.1,1015,72.22,209.9,1.115,3.79
